DeploymentName,PodName,DeploymentTime,PodScheduled,Initialized,PodReadyToStartContainers,ContainersReady,Ready,DeleteTime,CleanUpTime
deploy-undeploy-test-62,deploy-undeploy-test-62-79bc4fc886-szqw6,2024-05-30T13:48:36+02:00,2024-05-30 13:48:36 +0200 CEST,2024-05-30 13:48:36 +0200 CEST,2024-05-30 13:48:37 +0200 CEST,2024-05-30 13:48:37 +0200 CEST,2024-05-30 13:48:37 +0200 CEST,2024-05-30T13:49:43+02:00,2024-05-30T13:49:44+02:00
deploy-undeploy-test-78,deploy-undeploy-test-78-5574cfc895-ltjqd,2024-05-30T13:48:41+02:00,2024-05-30 13:48:41 +0200 CEST,2024-05-30 13:48:41 +0200 CEST,2024-05-30 13:48:43 +0200 CEST,2024-05-30 13:48:44 +0200 CEST,2024-05-30 13:48:44 +0200 CEST,2024-05-30T13:49:47+02:00,2024-05-30T13:49:47+02:00
deploy-undeploy-test-12,deploy-undeploy-test-12-5c7455f56c-k2zn6,2024-05-30T13:48:19+02:00,2024-05-30 13:48:19 +0200 CEST,2024-05-30 13:48:19 +0200 CEST,2024-05-30 13:48:20 +0200 CEST,2024-05-30 13:48:20 +0200 CEST,2024-05-30 13:48:20 +0200 CEST,2024-05-30T13:49:28+02:00,2024-05-30T13:49:28+02:00
deploy-undeploy-test-13,deploy-undeploy-test-13-5c446dcff4-pqbb2,2024-05-30T13:48:19+02:00,2024-05-30 13:48:19 +0200 CEST,2024-05-30 13:48:19 +0200 CEST,2024-05-30 13:48:21 +0200 CEST,2024-05-30 13:48:21 +0200 CEST,2024-05-30 13:48:21 +0200 CEST,2024-05-30T13:49:28+02:00,2024-05-30T13:49:29+02:00
deploy-undeploy-test-35,deploy-undeploy-test-35-57ddc8846b-t8b5c,2024-05-30T13:48:27+02:00,2024-05-30 13:48:27 +0200 CEST,2024-05-30 13:48:27 +0200 CEST,2024-05-30 13:48:29 +0200 CEST,2024-05-30 13:48:29 +0200 CEST,2024-05-30 13:48:29 +0200 CEST,2024-05-30T13:49:34+02:00,2024-05-30T13:49:35+02:00
deploy-undeploy-test-4,deploy-undeploy-test-4-749c84bf4b-cz4dc,2024-05-30T13:48:28+02:00,2024-05-30 13:48:28 +0200 CEST,2024-05-30 13:48:28 +0200 CEST,2024-05-30 13:48:30 +0200 CEST,2024-05-30 13:48:30 +0200 CEST,2024-05-30 13:48:30 +0200 CEST,2024-05-30T13:49:35+02:00,2024-05-30T13:49:36+02:00
deploy-undeploy-test-96,deploy-undeploy-test-96-5c555b44c9-dpq9c,2024-05-30T13:48:47+02:00,2024-05-30 13:48:47 +0200 CEST,2024-05-30 13:48:47 +0200 CEST,2024-05-30 13:48:49 +0200 CEST,2024-05-30 13:48:50 +0200 CEST,2024-05-30 13:48:50 +0200 CEST,2024-05-30T13:49:52+02:00,2024-05-30T13:49:52+02:00
deploy-undeploy-test-26,deploy-undeploy-test-26-b9777c69d-44lzl,2024-05-30T13:48:24+02:00,2024-05-30 13:48:24 +0200 CEST,2024-05-30 13:48:24 +0200 CEST,2024-05-30 13:48:25 +0200 CEST,2024-05-30 13:48:26 +0200 CEST,2024-05-30 13:48:26 +0200 CEST,2024-05-30T13:49:31+02:00,2024-05-30T13:49:32+02:00
deploy-undeploy-test-40,deploy-undeploy-test-40-df595b56b-sksjb,2024-05-30T13:48:28+02:00,2024-05-30 13:48:28 +0200 CEST,2024-05-30 13:48:28 +0200 CEST,2024-05-30 13:48:30 +0200 CEST,2024-05-30 13:48:31 +0200 CEST,2024-05-30 13:48:31 +0200 CEST,2024-05-30T13:49:35+02:00,2024-05-30T13:49:36+02:00
deploy-undeploy-test-55,deploy-undeploy-test-55-6ddf6ccb96-dnpvd,2024-05-30T13:48:33+02:00,2024-05-30 13:48:33 +0200 CEST,2024-05-30 13:48:33 +0200 CEST,2024-05-30 13:48:34 +0200 CEST,2024-05-30 13:48:34 +0200 CEST,2024-05-30 13:48:34 +0200 CEST,2024-05-30T13:49:39+02:00,2024-05-30T13:49:41+02:00
deploy-undeploy-test-57,deploy-undeploy-test-57-845769b64b-mgcjp,2024-05-30T13:48:33+02:00,2024-05-30 13:48:34 +0200 CEST,2024-05-30 13:48:34 +0200 CEST,2024-05-30 13:48:36 +0200 CEST,2024-05-30 13:48:36 +0200 CEST,2024-05-30 13:48:36 +0200 CEST,2024-05-30T13:49:41+02:00,2024-05-30T13:49:41+02:00
