DeploymentName,PodName,DeploymentTime,PodScheduled,Initialized,PodReadyToStartContainers,ContainersReady,Ready,DeleteTime,CleanUpTime
deploy-undeploy-test-53,deploy-undeploy-test-53-645d944454-pxl4n,2024-05-18T12:01:21+02:00,2024-05-18 12:01:31 +0200 CEST,2024-05-18 12:01:31 +0200 CEST,2024-05-18 12:01:33 +0200 CEST,2024-05-18 12:01:33 +0200 CEST,2024-05-18 12:01:33 +0200 CEST,2024-05-18T12:03:03+02:00,2024-05-18T12:03:03+02:00
deploy-undeploy-test-60,deploy-undeploy-test-60-5cd8d5b564-7dmft,2024-05-18T12:01:25+02:00,2024-05-18 12:01:36 +0200 CEST,2024-05-18 12:01:36 +0200 CEST,2024-05-18 12:01:38 +0200 CEST,2024-05-18 12:01:38 +0200 CEST,2024-05-18 12:01:38 +0200 CEST,2024-05-18T12:03:12+02:00,2024-05-18T12:03:12+02:00
deploy-undeploy-test-43,deploy-undeploy-test-43-67cd9b54f7-8mx4s,2024-05-18T12:01:17+02:00,2024-05-18 12:01:25 +0200 CEST,2024-05-18 12:01:25 +0200 CEST,2024-05-18 12:01:26 +0200 CEST,2024-05-18 12:01:26 +0200 CEST,2024-05-18 12:01:26 +0200 CEST,2024-05-18T12:02:52+02:00,2024-05-18T12:02:53+02:00
deploy-undeploy-test-47,deploy-undeploy-test-47-6ff6b88b9-m7qgm,2024-05-18T12:01:19+02:00,2024-05-18 12:01:27 +0200 CEST,2024-05-18 12:01:27 +0200 CEST,2024-05-18 12:01:29 +0200 CEST,2024-05-18 12:01:29 +0200 CEST,2024-05-18 12:01:29 +0200 CEST,2024-05-18T12:02:56+02:00,2024-05-18T12:02:57+02:00
deploy-undeploy-test-83,deploy-undeploy-test-83-bdc598fc-sl5n5,2024-05-18T12:01:37+02:00,2024-05-18 12:01:51 +0200 CEST,2024-05-18 12:01:51 +0200 CEST,2024-05-18 12:01:53 +0200 CEST,2024-05-18 12:01:53 +0200 CEST,2024-05-18 12:01:53 +0200 CEST,2024-05-18T12:03:36+02:00,2024-05-18T12:03:36+02:00
deploy-undeploy-test-87,deploy-undeploy-test-87-65db887c4f-77p5b,2024-05-18T12:01:39+02:00,2024-05-18 12:01:54 +0200 CEST,2024-05-18 12:01:54 +0200 CEST,2024-05-18 12:01:56 +0200 CEST,2024-05-18 12:01:56 +0200 CEST,2024-05-18 12:01:56 +0200 CEST,2024-05-18T12:03:40+02:00,2024-05-18T12:03:41+02:00
deploy-undeploy-test-18,deploy-undeploy-test-18-85c6ddfdb5-t57zr,2024-05-18T12:01:08+02:00,2024-05-18 12:01:08 +0200 CEST,2024-05-18 12:01:08 +0200 CEST,2024-05-18 12:01:09 +0200 CEST,2024-05-18 12:01:09 +0200 CEST,2024-05-18 12:01:09 +0200 CEST,2024-05-18T12:02:23+02:00,2024-05-18T12:02:23+02:00
deploy-undeploy-test-31,deploy-undeploy-test-31-cbbdd76b6-2xkc5,2024-05-18T12:01:13+02:00,2024-05-18 12:01:16 +0200 CEST,2024-05-18 12:01:16 +0200 CEST,2024-05-18 12:01:18 +0200 CEST,2024-05-18 12:01:18 +0200 CEST,2024-05-18 12:01:18 +0200 CEST,2024-05-18T12:02:38+02:00,2024-05-18T12:02:39+02:00
deploy-undeploy-test-34,deploy-undeploy-test-34-55765bd7f9-nj6mg,2024-05-18T12:01:14+02:00,2024-05-18 12:01:19 +0200 CEST,2024-05-18 12:01:19 +0200 CEST,2024-05-18 12:01:20 +0200 CEST,2024-05-18 12:01:20 +0200 CEST,2024-05-18 12:01:20 +0200 CEST,2024-05-18T12:02:41+02:00,2024-05-18T12:02:42+02:00
deploy-undeploy-test-35,deploy-undeploy-test-35-57ddc8846b-wd8gg,2024-05-18T12:01:14+02:00,2024-05-18 12:01:19 +0200 CEST,2024-05-18 12:01:19 +0200 CEST,2024-05-18 12:01:21 +0200 CEST,2024-05-18 12:01:21 +0200 CEST,2024-05-18 12:01:21 +0200 CEST,2024-05-18T12:02:42+02:00,2024-05-18T12:02:42+02:00
deploy-undeploy-test-94,deploy-undeploy-test-94-848f5cc9d9-j6hpt,2024-05-18T12:01:43+02:00,2024-05-18 12:01:59 +0200 CEST,2024-05-18 12:01:59 +0200 CEST,2024-05-18 12:02:00 +0200 CEST,2024-05-18 12:02:01 +0200 CEST,2024-05-18 12:02:01 +0200 CEST,2024-05-18T12:03:49+02:00,2024-05-18T12:03:50+02:00
deploy-undeploy-test-48,deploy-undeploy-test-48-58f8779474-jbpzd,2024-05-18T12:01:19+02:00,2024-05-18 12:01:28 +0200 CEST,2024-05-18 12:01:28 +0200 CEST,2024-05-18 12:01:29 +0200 CEST,2024-05-18 12:01:29 +0200 CEST,2024-05-18 12:01:29 +0200 CEST,2024-05-18T12:02:57+02:00,2024-05-18T12:02:58+02:00
deploy-undeploy-test-5,deploy-undeploy-test-5-7dcccfb6bc-bdl9r,2024-05-18T12:01:20+02:00,2024-05-18 12:01:29 +0200 CEST,2024-05-18 12:01:29 +0200 CEST,2024-05-18 12:01:30 +0200 CEST,2024-05-18 12:01:30 +0200 CEST,2024-05-18 12:01:30 +0200 CEST,2024-05-18T12:02:59+02:00,2024-05-18T12:02:59+02:00
deploy-undeploy-test-56,deploy-undeploy-test-56-5d7987467-4frq4,2024-05-18T12:01:22+02:00,2024-05-18 12:01:33 +0200 CEST,2024-05-18 12:01:33 +0200 CEST,2024-05-18 12:01:35 +0200 CEST,2024-05-18 12:01:35 +0200 CEST,2024-05-18 12:01:35 +0200 CEST,2024-05-18T12:03:06+02:00,2024-05-18T12:03:06+02:00
deploy-undeploy-test-57,deploy-undeploy-test-57-845769b64b-z9cj7,2024-05-18T12:01:23+02:00,2024-05-18 12:01:34 +0200 CEST,2024-05-18 12:01:34 +0200 CEST,2024-05-18 12:01:35 +0200 CEST,2024-05-18 12:01:35 +0200 CEST,2024-05-18 12:01:35 +0200 CEST,2024-05-18T12:03:08+02:00,2024-05-18T12:03:07+02:00
deploy-undeploy-test-10,deploy-undeploy-test-10-d656d4f9c-7fhsh,2024-05-18T12:01:02+02:00,2024-05-18 12:01:02 +0200 CEST,2024-05-18 12:01:02 +0200 CEST,2024-05-18 12:01:04 +0200 CEST,2024-05-18 12:01:04 +0200 CEST,2024-05-18 12:01:04 +0200 CEST,2024-05-18T12:02:19+02:00,2024-05-18T12:02:21+02:00
