framework,namespace,pod,container,type,network_type,value
oakestra,oakestra,overhead.test.overhead.test.3-78ddcb6dcf-bslnq,POD,transmit_packets,kubernetes,130.81825303049644
oakestra,oakestra,overhead.test.overhead.test.4-6fbb8b4fb8-wftxs,POD,received_bytes,oakestra,0.0
oakestra,oakestra,overhead.test.overhead.test.4-6fbb8b4fb8-wftxs,POD,received_packets,oakestra,0.0
oakestra,oakestra,overhead.test.overhead.test.4-6fbb8b4fb8-wftxs,POD,transmit_bytes,oakestra,0.11488279261200444
oakestra,oakestra,overhead.test.overhead.test.4-6fbb8b4fb8-wftxs,POD,transmit_packets,oakestra,0.0016411827516000625
oakestra,oakestra,overhead.test.overhead.test.4-756477cbc4-6lfcj,POD,received_bytes,kubernetes,9218.32353710521
oakestra,oakestra,overhead.test.overhead.test.4-756477cbc4-6lfcj,POD,received_packets,kubernetes,137.34905994015602
oakestra,oakestra,overhead.test.overhead.test.4-756477cbc4-6lfcj,POD,transmit_bytes,kubernetes,9142.494451893353
oakestra,oakestra,overhead.test.overhead.test.4-756477cbc4-6lfcj,POD,transmit_packets,kubernetes,136.0721297662583
oakestra,oakestra,overhead.test.overhead.test.5-56b47c68c9-wkm6k,POD,received_bytes,oakestra,0.0
oakestra,oakestra,overhead.test.overhead.test.5-56b47c68c9-wkm6k,POD,received_packets,oakestra,0.0
oakestra,oakestra,overhead.test.overhead.test.5-56b47c68c9-wkm6k,POD,transmit_bytes,oakestra,0.16783266364205138
oakestra,oakestra,overhead.test.overhead.test.5-56b47c68c9-wkm6k,POD,transmit_packets,oakestra,0.0023976094806007274
oakestra,oakestra,overhead.test.overhead.test.5-b9fdbb5b9-v6lsw,POD,received_bytes,kubernetes,9761.478255883652
oakestra,oakestra,overhead.test.overhead.test.5-b9fdbb5b9-v6lsw,POD,received_packets,kubernetes,145.45496373248378
oakestra,oakestra,overhead.test.overhead.test.5-b9fdbb5b9-v6lsw,POD,transmit_bytes,kubernetes,9680.43638285081
oakestra,oakestra,overhead.test.overhead.test.5-b9fdbb5b9-v6lsw,POD,transmit_packets,kubernetes,144.11064155120377
oakestra,oakestra,overhead.test.overhead.test.6-6964d9d558-l5dgq,POD,received_bytes,oakestra,0.0
oakestra,oakestra,overhead.test.overhead.test.6-6964d9d558-l5dgq,POD,received_packets,oakestra,0.0
oakestra,oakestra,overhead.test.overhead.test.6-6964d9d558-l5dgq,POD,transmit_bytes,oakestra,0.215635988190114
oakestra,oakestra,overhead.test.overhead.test.6-6964d9d558-l5dgq,POD,transmit_packets,oakestra,0.003080514117001623
oakestra,oakestra,overhead.test.overhead.test.6-868b46d55b-rjxbd,POD,received_bytes,kubernetes,9424.760114955961
oakestra,oakestra,overhead.test.overhead.test.6-868b46d55b-rjxbd,POD,received_packets,kubernetes,140.40645945988481
oakestra,oakestra,overhead.test.overhead.test.6-868b46d55b-rjxbd,POD,transmit_bytes,kubernetes,9345.5268012418
oakestra,oakestra,overhead.test.overhead.test.6-868b46d55b-rjxbd,POD,transmit_packets,kubernetes,139.09118838984077
oakestra,oakestra,overhead.test.overhead.test.7-7fbc6987cc-kk5g8,POD,received_bytes,oakestra,0.0
oakestra,oakestra,overhead.test.overhead.test.7-7fbc6987cc-kk5g8,POD,received_packets,oakestra,0.0
oakestra,oakestra,overhead.test.overhead.test.7-7fbc6987cc-kk5g8,POD,transmit_bytes,oakestra,0.21463103178047085
oakestra,oakestra,overhead.test.overhead.test.7-7fbc6987cc-kk5g8,POD,transmit_packets,oakestra,0.003066157596863864
oakestra,oakestra,overhead.test.overhead.test.7-d46cbd8d7-xjz6v,POD,received_bytes,kubernetes,9172.498030704011
oakestra,oakestra,overhead.test.overhead.test.7-d46cbd8d7-xjz6v,POD,received_packets,kubernetes,136.65558582998074
oakestra,oakestra,overhead.test.overhead.test.7-d46cbd8d7-xjz6v,POD,transmit_bytes,kubernetes,9095.590197664427
oakestra,oakestra,overhead.test.overhead.test.7-d46cbd8d7-xjz6v,POD,transmit_packets,kubernetes,135.3795639809736
oakestra,oakestra,overhead.test.overhead.test.8-596c78b46-7mw76,POD,received_bytes,kubernetes,9574.281596483475
oakestra,oakestra,overhead.test.overhead.test.8-596c78b46-7mw76,POD,received_packets,kubernetes,142.71371610882002
oakestra,oakestra,overhead.test.overhead.test.8-596c78b46-7mw76,POD,transmit_bytes,kubernetes,9496.644255223986
oakestra,oakestra,overhead.test.overhead.test.8-596c78b46-7mw76,POD,transmit_packets,kubernetes,141.42188433885357
oakestra,oakestra,overhead.test.overhead.test.8-7649b86948-grsbh,POD,received_bytes,oakestra,0.0
oakestra,oakestra,overhead.test.overhead.test.8-7649b86948-grsbh,POD,received_packets,oakestra,0.0
oakestra,oakestra,overhead.test.overhead.test.8-7649b86948-grsbh,POD,transmit_bytes,oakestra,0.11571759079633881
oakestra,oakestra,overhead.test.overhead.test.8-7649b86948-grsbh,POD,transmit_packets,oakestra,0.0016531084399476921
oakestra,oakestra,overhead.test.overhead.test.9-79fdf86b77-2rtvd,POD,received_bytes,kubernetes,9559.358857743813
oakestra,oakestra,overhead.test.overhead.test.9-79fdf86b77-2rtvd,POD,received_packets,kubernetes,142.46208240805854
oakestra,oakestra,overhead.test.overhead.test.9-79fdf86b77-2rtvd,POD,transmit_bytes,kubernetes,9481.637612689237
oakestra,oakestra,overhead.test.overhead.test.9-79fdf86b77-2rtvd,POD,transmit_packets,kubernetes,141.15576915905433
oakestra,oakestra,overhead.test.overhead.test.9-f5bd969f5-fwwnf,POD,received_bytes,oakestra,0.0
oakestra,oakestra,overhead.test.overhead.test.9-f5bd969f5-fwwnf,POD,received_packets,oakestra,0.0
oakestra,oakestra,overhead.test.overhead.test.9-f5bd969f5-fwwnf,POD,transmit_bytes,oakestra,0.20317326509802902
oakestra,oakestra,overhead.test.overhead.test.9-f5bd969f5-fwwnf,POD,transmit_packets,oakestra,0.0029024752156861233
oakestra,oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-2s675,POD,received_bytes,kubernetes,1127.3258352637488
oakestra,oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-2s675,POD,received_bytes,oakestra,1329.6169208086528
oakestra,oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-2s675,POD,received_packets,kubernetes,3.5071867339421323
oakestra,oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-2s675,POD,received_packets,oakestra,3.731129570149593
oakestra,oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-2s675,POD,transmit_bytes,kubernetes,689.2782123231069
oakestra,oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-2s675,POD,transmit_bytes,oakestra,828.2359091604395
oakestra,oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-2s675,POD,transmit_packets,kubernetes,3.413750895107492
oakestra,oakestra-controller-manager,oakestra-controller-manager-d74f6ddf5-2s675,POD,transmit_packets,oakestra,3.55037711833306
oakestra,oakestra-system,cluster-netmanager-5b8798d98-djg2r,POD,received_bytes,kubernetes,158.80978369838405
oakestra,oakestra-system,cluster-netmanager-5b8798d98-djg2r,POD,received_packets,kubernetes,0.6380076187583618
oakestra,oakestra-system,cluster-netmanager-5b8798d98-djg2r,POD,transmit_bytes,kubernetes,65.3384348019047
oakestra,oakestra-system,cluster-netmanager-5b8798d98-djg2r,POD,transmit_packets,kubernetes,0.835043018494333
oakestra,oakestra-system,cluster-netmanager-79477d7674-r8cmd,POD,received_bytes,oakestra,364.826848231636
oakestra,oakestra-system,cluster-netmanager-79477d7674-r8cmd,POD,received_packets,oakestra,0.7466326533769466
oakestra,oakestra-system,cluster-netmanager-79477d7674-r8cmd,POD,transmit_bytes,oakestra,152.3562215484915
oakestra,oakestra-system,cluster-netmanager-79477d7674-r8cmd,POD,transmit_packets,oakestra,1.1240916802328795
oakestra,oakestra-system,mongo-5759468d74-7cphq,POD,received_bytes,kubernetes,64.22502021297231
oakestra,oakestra-system,mongo-5759468d74-7cphq,POD,received_packets,kubernetes,0.8168319756637347
oakestra,oakestra-system,mongo-5759468d74-7cphq,POD,transmit_bytes,kubernetes,159.8444280921746
oakestra,oakestra-system,mongo-5759468d74-7cphq,POD,transmit_packets,kubernetes,0.6336370941693931
oakestra,oakestra-system,mongo-5759468d74-94zfl,POD,received_bytes,oakestra,70.70547773184533
oakestra,oakestra-system,mongo-5759468d74-94zfl,POD,received_packets,oakestra,0.6649901880263033
oakestra,oakestra-system,mongo-5759468d74-94zfl,POD,transmit_bytes,oakestra,268.6889795680326
oakestra,oakestra-system,mongo-5759468d74-94zfl,POD,transmit_packets,oakestra,0.48077122086481294
oakestra,oakestra-system,mosquitto-559ccc5d46-fgd66,POD,received_bytes,kubernetes,42.4883980415116
oakestra,oakestra-system,mosquitto-559ccc5d46-fgd66,POD,received_packets,kubernetes,0.6468681529802732
oakestra,oakestra-system,mosquitto-559ccc5d46-fgd66,POD,transmit_bytes,kubernetes,31.321161754430467
oakestra,oakestra-system,mosquitto-559ccc5d46-fgd66,POD,transmit_packets,kubernetes,0.4776676031760136
oakestra,oakestra-system,mosquitto-559ccc5d46-plm7g,POD,received_bytes,oakestra,119.03029067906363
oakestra,oakestra-system,mosquitto-559ccc5d46-plm7g,POD,received_packets,oakestra,1.0795100069650974
oakestra,oakestra-system,mosquitto-559ccc5d46-plm7g,POD,transmit_bytes,oakestra,142.62302411537644
oakestra,oakestra-system,mosquitto-559ccc5d46-plm7g,POD,transmit_packets,oakestra,0.7312305950689316
oakestra,oakestra-system,node-netmanager-6thck,POD,received_bytes,oakestra,13738.503007020076
oakestra,oakestra-system,node-netmanager-6thck,POD,received_packets,oakestra,24.351885624862646
oakestra,oakestra-system,node-netmanager-6thck,POD,transmit_bytes,oakestra,15120.394565180379
oakestra,oakestra-system,node-netmanager-6thck,POD,transmit_packets,oakestra,25.078713227886848
oakestra,oakestra-system,node-netmanager-7xzhl,POD,received_bytes,kubernetes,479710.05689497624
oakestra,oakestra-system,node-netmanager-7xzhl,POD,received_packets,kubernetes,6977.44607739968
oakestra,oakestra-system,node-netmanager-7xzhl,POD,transmit_bytes,kubernetes,495360.8050018879
oakestra,oakestra-system,node-netmanager-7xzhl,POD,transmit_packets,kubernetes,6978.132211755225
oakestra,oakestra-system,node-netmanager-9hs2x,POD,received_bytes,kubernetes,484787.6826949289
oakestra,oakestra-system,node-netmanager-9hs2x,POD,received_packets,kubernetes,7026.088225923469
oakestra,oakestra-system,node-netmanager-9hs2x,POD,transmit_bytes,kubernetes,501388.173745285
oakestra,oakestra-system,node-netmanager-9hs2x,POD,transmit_packets,kubernetes,7026.600883336133
oakestra,oakestra-system,node-netmanager-b4vth,POD,received_bytes,kubernetes,493021.2253464686
oakestra,oakestra-system,node-netmanager-b4vth,POD,received_packets,kubernetes,6889.626279644931
oakestra,oakestra-system,node-netmanager-b4vth,POD,transmit_bytes,kubernetes,537566.2000260731
oakestra,oakestra-system,node-netmanager-b4vth,POD,transmit_packets,kubernetes,6893.284162086656
oakestra,oakestra-system,node-netmanager-c8x7r,POD,received_bytes,oakestra,6540.0004694826375
oakestra,oakestra-system,node-netmanager-c8x7r,POD,received_packets,oakestra,41.71405837917751
oakestra,oakestra-system,node-netmanager-c8x7r,POD,transmit_bytes,oakestra,49625.61064854389
oakestra,oakestra-system,node-netmanager-c8x7r,POD,transmit_packets,oakestra,40.94150996196682
oakestra,oakestra-system,node-netmanager-f4kgj,POD,received_bytes,kubernetes,8088.124251450099
oakestra,oakestra-system,node-netmanager-f4kgj,POD,received_packets,kubernetes,42.861743436356484
oakestra,oakestra-system,node-netmanager-f4kgj,POD,transmit_bytes,kubernetes,49067.080087100294
oakestra,oakestra-system,node-netmanager-f4kgj,POD,transmit_packets,kubernetes,41.901680333836346
oakestra,oakestra-system,node-netmanager-g4r46,POD,received_bytes,oakestra,17871.984126279753
oakestra,oakestra-system,node-netmanager-g4r46,POD,received_packets,oakestra,29.730448860669735
oakestra,oakestra-system,node-netmanager-g4r46,POD,transmit_bytes,oakestra,19395.479133127592
oakestra,oakestra-system,node-netmanager-g4r46,POD,transmit_packets,oakestra,30.489512711614037
oakestra,oakestra-system,node-netmanager-jmfhz,POD,received_bytes,kubernetes,557425.7229475382
oakestra,oakestra-system,node-netmanager-jmfhz,POD,received_packets,kubernetes,7117.302529942393
oakestra,oakestra-system,node-netmanager-jmfhz,POD,transmit_bytes,kubernetes,545713.9923200114
oakestra,oakestra-system,node-netmanager-jmfhz,POD,transmit_packets,kubernetes,7115.292402425993
oakestra,oakestra-system,node-netmanager-jw5bq,POD,received_bytes,oakestra,84815.41304596135
oakestra,oakestra-system,node-netmanager-jw5bq,POD,received_packets,oakestra,42.46851658417585
oakestra,oakestra-system,node-netmanager-jw5bq,POD,transmit_bytes,oakestra,56777.384107999365
oakestra,oakestra-system,node-netmanager-jw5bq,POD,transmit_packets,oakestra,40.36344669968873
oakestra,oakestra-system,node-netmanager-kww8j,POD,received_bytes,kubernetes,468265.54575954867
oakestra,oakestra-system,node-netmanager-kww8j,POD,received_packets,kubernetes,6981.404835407884
oakestra,oakestra-system,node-netmanager-kww8j,POD,transmit_bytes,kubernetes,483961.5665817058
oakestra,oakestra-system,node-netmanager-kww8j,POD,transmit_packets,kubernetes,6981.3002853309445
oakestra,oakestra-system,node-netmanager-svw6g,POD,received_bytes,oakestra,3595.0819668006116
oakestra,oakestra-system,node-netmanager-svw6g,POD,received_packets,oakestra,21.567304088861288
oakestra,oakestra-system,node-netmanager-svw6g,POD,transmit_bytes,oakestra,5097.736775897656
oakestra,oakestra-system,node-netmanager-svw6g,POD,transmit_packets,oakestra,21.08141104120064
oakestra,oakestra-system,node-netmanager-xf6mq,POD,received_bytes,oakestra,38433.30840310509
oakestra,oakestra-system,node-netmanager-xf6mq,POD,received_packets,oakestra,24.603725586134516
oakestra,oakestra-system,node-netmanager-xf6mq,POD,transmit_bytes,oakestra,62654.20178079477
oakestra,oakestra-system,node-netmanager-xf6mq,POD,transmit_packets,oakestra,26.483906864688276
oakestra,oakestra-system,oakestra-agent-7f6cb876cf-8jjl7,POD,received_bytes,oakestra,11643.534928482462
oakestra,oakestra-system,oakestra-agent-7f6cb876cf-8jjl7,POD,received_packets,oakestra,5.476011435634085
oakestra,oakestra-system,oakestra-agent-7f6cb876cf-8jjl7,POD,transmit_bytes,oakestra,725.0634895338821
oakestra,oakestra-system,oakestra-agent-7f6cb876cf-8jjl7,POD,transmit_packets,oakestra,6.3654463169850395
oakestra,oakestra-system,oakestra-agent-7f6cb876cf-bt8bn,POD,received_bytes,kubernetes,11715.622498945195
oakestra,oakestra-system,oakestra-agent-7f6cb876cf-bt8bn,POD,received_packets,kubernetes,5.502797621043229
oakestra,oakestra-system,oakestra-agent-7f6cb876cf-bt8bn,POD,transmit_bytes,kubernetes,732.803079176204
oakestra,oakestra-system,oakestra-agent-7f6cb876cf-bt8bn,POD,transmit_packets,kubernetes,6.445448680351331
ocm,cert-manager,cert-manager-7ddd8cdb9f-nflbq,POD,received_bytes,kubernetes,301.06456658014895
ocm,cert-manager,cert-manager-7ddd8cdb9f-nflbq,POD,received_packets,kubernetes,2.9841062928663296
ocm,cert-manager,cert-manager-7ddd8cdb9f-nflbq,POD,transmit_bytes,kubernetes,145.44669416580007
ocm,cert-manager,cert-manager-7ddd8cdb9f-nflbq,POD,transmit_packets,kubernetes,1.0511129436403834
ocm,cert-manager,cert-manager-cainjector-57cd76c845-kmk9r,POD,received_bytes,kubernetes,258.607806999463
ocm,cert-manager,cert-manager-cainjector-57cd76c845-kmk9r,POD,received_packets,kubernetes,2.7489737778285517
ocm,cert-manager,cert-manager-cainjector-57cd76c845-kmk9r,POD,transmit_bytes,kubernetes,93.59043578943859
ocm,cert-manager,cert-manager-cainjector-57cd76c845-kmk9r,POD,transmit_packets,kubernetes,0.5405691087018158
ocm,cert-manager,cert-manager-webhook-cf8f9f895-rxnpk,POD,received_bytes,kubernetes,297.3443239706696
ocm,cert-manager,cert-manager-webhook-cf8f9f895-rxnpk,POD,received_packets,kubernetes,5.209006468301439
ocm,cert-manager,cert-manager-webhook-cf8f9f895-rxnpk,POD,transmit_bytes,kubernetes,123.57246000196504
ocm,cert-manager,cert-manager-webhook-cf8f9f895-rxnpk,POD,transmit_packets,kubernetes,1.4018388819914718
ocm,default,management-overhead-client-1-84966dc44f-47tsm,POD,received_bytes,kubernetes,11805.607740920079
ocm,default,management-overhead-client-1-84966dc44f-47tsm,POD,received_packets,kubernetes,174.9105021040749
ocm,default,management-overhead-client-1-84966dc44f-47tsm,POD,transmit_bytes,kubernetes,12537.742549248544
ocm,default,management-overhead-client-1-84966dc44f-47tsm,POD,transmit_packets,kubernetes,184.8733724686531
ocm,default,management-overhead-client-10-7d45ddc6cc-6h2wp,POD,received_bytes,kubernetes,12674.898579643186
ocm,default,management-overhead-client-10-7d45ddc6cc-6h2wp,POD,received_packets,kubernetes,187.52976456500565
ocm,default,management-overhead-client-10-7d45ddc6cc-6h2wp,POD,transmit_bytes,kubernetes,13386.880390640325
ocm,default,management-overhead-client-10-7d45ddc6cc-6h2wp,POD,transmit_packets,kubernetes,198.16823711888492
ocm,default,management-overhead-client-2-64ff865f48-kf6md,POD,received_bytes,kubernetes,12568.072681464837
ocm,default,management-overhead-client-2-64ff865f48-kf6md,POD,received_packets,kubernetes,185.87068629797417
ocm,default,management-overhead-client-2-64ff865f48-kf6md,POD,transmit_bytes,kubernetes,13268.584093386982
ocm,default,management-overhead-client-2-64ff865f48-kf6md,POD,transmit_packets,kubernetes,196.36055539992512
ocm,default,management-overhead-client-3-79bfb8cf99-lnsmt,POD,received_bytes,kubernetes,21346.339820150464
ocm,default,management-overhead-client-3-79bfb8cf99-lnsmt,POD,received_packets,kubernetes,314.9822825631774
ocm,default,management-overhead-client-3-79bfb8cf99-lnsmt,POD,transmit_bytes,kubernetes,21579.99303371694
ocm,default,management-overhead-client-3-79bfb8cf99-lnsmt,POD,transmit_packets,kubernetes,318.4859066388223
ocm,default,management-overhead-client-4-678768cfc4-s9hzf,POD,received_bytes,kubernetes,11539.580534094477
ocm,default,management-overhead-client-4-678768cfc4-s9hzf,POD,received_packets,kubernetes,170.97598277467944
ocm,default,management-overhead-client-4-678768cfc4-s9hzf,POD,transmit_bytes,kubernetes,12229.749775850849
ocm,default,management-overhead-client-4-678768cfc4-s9hzf,POD,transmit_packets,kubernetes,180.24584418080326
ocm,default,management-overhead-client-5-55489798f-zmnmp,POD,received_bytes,kubernetes,23258.833049065226
ocm,default,management-overhead-client-5-55489798f-zmnmp,POD,received_packets,kubernetes,343.5087816095241
ocm,default,management-overhead-client-5-55489798f-zmnmp,POD,transmit_bytes,kubernetes,23510.32152555781
ocm,default,management-overhead-client-5-55489798f-zmnmp,POD,transmit_packets,kubernetes,347.2696058780643
ocm,default,management-overhead-client-6-7c5d584fdd-qpt4z,POD,received_bytes,kubernetes,877.2121134216735
ocm,default,management-overhead-client-6-7c5d584fdd-qpt4z,POD,received_packets,kubernetes,12.90623469856996
ocm,default,management-overhead-client-6-7c5d584fdd-qpt4z,POD,transmit_bytes,kubernetes,998.0815799981661
ocm,default,management-overhead-client-6-7c5d584fdd-qpt4z,POD,transmit_packets,kubernetes,14.581116399847668
ocm,default,management-overhead-client-7-79658447ff-cpjwh,POD,received_bytes,kubernetes,12148.543791478069
ocm,default,management-overhead-client-7-79658447ff-cpjwh,POD,received_packets,kubernetes,179.87154626951897
ocm,default,management-overhead-client-7-79658447ff-cpjwh,POD,transmit_bytes,kubernetes,12881.370899895168
ocm,default,management-overhead-client-7-79658447ff-cpjwh,POD,transmit_packets,kubernetes,189.78454664148694
ocm,default,management-overhead-client-8-7ff4449898-b7trs,POD,received_bytes,kubernetes,855.7241344598036
ocm,default,management-overhead-client-8-7ff4449898-b7trs,POD,received_packets,kubernetes,12.613843850977922
ocm,default,management-overhead-client-8-7ff4449898-b7trs,POD,transmit_bytes,kubernetes,978.2006631160984
ocm,default,management-overhead-client-8-7ff4449898-b7trs,POD,transmit_packets,kubernetes,14.304951379846921
ocm,default,management-overhead-client-9-56f677c65-fqvls,POD,received_bytes,kubernetes,21944.20802639356
ocm,default,management-overhead-client-9-56f677c65-fqvls,POD,received_packets,kubernetes,323.91122395418114
ocm,default,management-overhead-client-9-56f677c65-fqvls,POD,transmit_bytes,kubernetes,22209.249200154158
ocm,default,management-overhead-client-9-56f677c65-fqvls,POD,transmit_packets,kubernetes,327.9790407490111
ocm,default,management-overhead-server-1-65587f8684-r9gjw,POD,received_bytes,kubernetes,6498.162807925634
ocm,default,management-overhead-server-1-65587f8684-r9gjw,POD,received_packets,kubernetes,96.85858502944478
ocm,default,management-overhead-server-1-65587f8684-r9gjw,POD,transmit_bytes,kubernetes,6321.808830169774
ocm,default,management-overhead-server-1-65587f8684-r9gjw,POD,transmit_packets,kubernetes,93.2128516158242
ocm,default,management-overhead-server-10-84777cb944-h4sjv,POD,received_bytes,kubernetes,24666.23037586412
ocm,default,management-overhead-server-10-84777cb944-h4sjv,POD,received_packets,kubernetes,364.2720425186496
ocm,default,management-overhead-server-10-84777cb944-h4sjv,POD,transmit_bytes,kubernetes,24358.086203651532
ocm,default,management-overhead-server-10-84777cb944-h4sjv,POD,transmit_packets,kubernetes,359.0442047805131
ocm,default,management-overhead-server-2-57bd688d97-6q9n6,POD,received_bytes,kubernetes,3486.2456398110394
ocm,default,management-overhead-server-2-57bd688d97-6q9n6,POD,received_packets,kubernetes,52.32878574103491
ocm,default,management-overhead-server-2-57bd688d97-6q9n6,POD,transmit_bytes,kubernetes,3361.814740022837
ocm,default,management-overhead-server-2-57bd688d97-6q9n6,POD,transmit_packets,kubernetes,49.64009552270104
ocm,default,management-overhead-server-3-6fd88c5794-wml79,POD,received_bytes,kubernetes,24388.47896518624
ocm,default,management-overhead-server-3-6fd88c5794-wml79,POD,received_packets,kubernetes,360.0038296455432
ocm,default,management-overhead-server-3-6fd88c5794-wml79,POD,transmit_bytes,kubernetes,24075.448107904234
ocm,default,management-overhead-server-3-6fd88c5794-wml79,POD,transmit_packets,kubernetes,354.6606497237843
ocm,default,management-overhead-server-4-577644ccdc-nbl4l,POD,received_bytes,kubernetes,3312.476554793045
ocm,default,management-overhead-server-4-577644ccdc-nbl4l,POD,received_packets,kubernetes,49.64230024409576
ocm,default,management-overhead-server-4-577644ccdc-nbl4l,POD,transmit_bytes,kubernetes,3187.2335225534903
ocm,default,management-overhead-server-4-577644ccdc-nbl4l,POD,transmit_packets,kubernetes,46.95514191887998
ocm,default,management-overhead-server-5-67bbcbd496-7g7kp,POD,received_bytes,kubernetes,25122.226714903954
ocm,default,management-overhead-server-5-67bbcbd496-7g7kp,POD,received_packets,kubernetes,371.0674753684121
ocm,default,management-overhead-server-5-67bbcbd496-7g7kp,POD,transmit_bytes,kubernetes,24807.856145598937
ocm,default,management-overhead-server-5-67bbcbd496-7g7kp,POD,transmit_packets,kubernetes,365.72598538626426
ocm,default,management-overhead-server-6-87db64dc7-lqhgn,POD,received_bytes,kubernetes,3133.105493824096
ocm,default,management-overhead-server-6-87db64dc7-lqhgn,POD,received_packets,kubernetes,47.033804793224725
ocm,default,management-overhead-server-6-87db64dc7-lqhgn,POD,transmit_bytes,kubernetes,3013.5508835801593
ocm,default,management-overhead-server-6-87db64dc7-lqhgn,POD,transmit_packets,kubernetes,44.45598805547428
ocm,default,management-overhead-server-7-7bb86795cd-2bwpk,POD,received_bytes,kubernetes,6746.286371104789
ocm,default,management-overhead-server-7-7bb86795cd-2bwpk,POD,received_packets,kubernetes,100.6111156139902
ocm,default,management-overhead-server-7-7bb86795cd-2bwpk,POD,transmit_bytes,kubernetes,6567.634362843931
ocm,default,management-overhead-server-7-7bb86795cd-2bwpk,POD,transmit_packets,kubernetes,96.91929046333415
ocm,default,management-overhead-server-8-748f5f555f-7rzxq,POD,received_bytes,kubernetes,24859.171900763788
ocm,default,management-overhead-server-8-748f5f555f-7rzxq,POD,received_packets,kubernetes,366.95891958433214
ocm,default,management-overhead-server-8-748f5f555f-7rzxq,POD,transmit_bytes,kubernetes,24537.075186879058
ocm,default,management-overhead-server-8-748f5f555f-7rzxq,POD,transmit_packets,kubernetes,361.50042161754664
ocm,default,management-overhead-server-9-5fd945d97b-g7gbf,POD,received_bytes,kubernetes,5911.735223805262
ocm,default,management-overhead-server-9-5fd945d97b-g7gbf,POD,received_packets,kubernetes,88.04836792298552
ocm,default,management-overhead-server-9-5fd945d97b-g7gbf,POD,transmit_bytes,kubernetes,5738.475742690279
ocm,default,management-overhead-server-9-5fd945d97b-g7gbf,POD,transmit_packets,kubernetes,84.46944349703175
ocm,kube-prometheus-stack,alertmanager-kube-prometheus-stack-alertmanager-0,POD,received_bytes,kubernetes,220.67839476802945
ocm,kube-prometheus-stack,alertmanager-kube-prometheus-stack-alertmanager-0,POD,received_packets,kubernetes,3.5565929833953156
ocm,kube-prometheus-stack,alertmanager-kube-prometheus-stack-alertmanager-0,POD,transmit_bytes,kubernetes,130.5710854506311
ocm,kube-prometheus-stack,alertmanager-kube-prometheus-stack-alertmanager-0,POD,transmit_packets,kubernetes,1.3459776190794928
ocm,kube-prometheus-stack,kube-prometheus-stack-grafana-7cf5785ff8-5xrqh,POD,received_bytes,kubernetes,9324.197372219387
ocm,kube-prometheus-stack,kube-prometheus-stack-grafana-7cf5785ff8-5xrqh,POD,received_packets,kubernetes,2.077065382349683
ocm,kube-prometheus-stack,kube-prometheus-stack-grafana-7cf5785ff8-5xrqh,POD,transmit_bytes,kubernetes,296.6548312863526
ocm,kube-prometheus-stack,kube-prometheus-stack-grafana-7cf5785ff8-5xrqh,POD,transmit_packets,kubernetes,1.78822914299986
ocm,kube-prometheus-stack,kube-prometheus-stack-kube-state-metrics-65594f9476-hkvdh,POD,received_bytes,kubernetes,1430.8515468292378
ocm,kube-prometheus-stack,kube-prometheus-stack-kube-state-metrics-65594f9476-hkvdh,POD,received_packets,kubernetes,4.6830919634959285
ocm,kube-prometheus-stack,kube-prometheus-stack-kube-state-metrics-65594f9476-hkvdh,POD,transmit_bytes,kubernetes,25798.444042101302
ocm,kube-prometheus-stack,kube-prometheus-stack-kube-state-metrics-65594f9476-hkvdh,POD,transmit_packets,kubernetes,4.5197866940530504
ocm,kube-prometheus-stack,kube-prometheus-stack-operator-75bc89f54b-c2p2r,POD,received_bytes,kubernetes,509.98324957564836
ocm,kube-prometheus-stack,kube-prometheus-stack-operator-75bc89f54b-c2p2r,POD,received_packets,kubernetes,0.9168921949550976
ocm,kube-prometheus-stack,kube-prometheus-stack-operator-75bc89f54b-c2p2r,POD,transmit_bytes,kubernetes,235.61542551112768
ocm,kube-prometheus-stack,kube-prometheus-stack-operator-75bc89f54b-c2p2r,POD,transmit_packets,kubernetes,0.9754027940512427
ocm,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-46nqv,POD,received_bytes,kubernetes,76606.9136870515
ocm,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-46nqv,POD,received_packets,kubernetes,1138.413821106836
ocm,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-46nqv,POD,transmit_bytes,kubernetes,83693.80437944649
ocm,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-46nqv,POD,transmit_packets,kubernetes,1148.7688238114704
ocm,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-5l26g,POD,received_bytes,kubernetes,178347.73713327353
ocm,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-5l26g,POD,received_packets,kubernetes,2667.9515190052603
ocm,kube-prometheus-stack,kube-prometheus-stack-prometheus-node-exporter-5l26g,POD,transmit_bytes,kubernetes,192430.8675721068
